date,entry_time,exit_time,entry_price,exit_price,stop,target,or_high,or_low,outcome,pnl_pts,risk_pts,r,year
2020-05-19,2020-05-19 13:55:00+00:00,2020-05-19 14:13:00+00:00,9376.5,9403.65,9326.5,9403.65,9373.9,9319.6,target,27.149999999999636,50.0,0.5429999999999927,2020
2020-05-20,2020-05-20 13:45:00+00:00,2020-05-20 14:00:00+00:00,9445.7,9464.95,9405.3,9464.95,9443.8,9405.3,target,19.25,40.400000000001455,0.4764851485148343,2020
2020-05-22,2020-05-22 13:50:00+00:00,2020-05-22 17:23:00+00:00,9383.6,9407.6,9333.6,9407.6,9371.2,9323.2,target,24.0,50.0,0.48,2020
2020-05-25,2020-05-25 14:50:00+00:00,2020-05-25 15:23:00+00:00,9528.9,9534.8,9517.0,9534.8,9528.8,9517.0,target,5.899999999999636,11.899999999999636,0.4957983193277157,2020
2020-05-29,2020-05-29 13:45:00+00:00,2020-05-29 14:08:00+00:00,9475.1,9425.1,9425.1,9495.95,9465.0,9423.3,stop,-50.0,50.0,-1.0,2020
2020-06-01,2020-06-01 14:00:00+00:00,2020-06-01 16:45:00+00:00,9563.8,9590.05,9513.8,9590.05,9560.2,9507.7,target,26.25,50.0,0.525,2020
2020-06-03,2020-06-03 13:55:00+00:00,2020-06-03 16:09:00+00:00,9698.9,9654.0,9654.0,9720.599999999999,9697.4,9654.0,stop,-44.899999999999636,44.899999999999636,-1.0,2020
2020-06-09,2020-06-09 13:50:00+00:00,2020-06-09 14:42:00+00:00,9906.1,9930.0,9856.1,9930.0,9901.0,9853.2,target,23.899999999999636,50.0,0.4779999999999927,2020
2020-06-10,2020-06-10 14:00:00+00:00,2020-06-10 14:56:00+00:00,10068.5,10024.7,10024.7,10089.349999999999,10066.4,10024.7,stop,-43.79999999999927,43.79999999999927,-1.0,2020
2020-06-16,2020-06-16 14:25:00+00:00,2020-06-16 14:41:00+00:00,9995.9,9951.8,9951.8,10017.5,9995.0,9951.8,stop,-44.100000000000364,44.100000000000364,-1.0,2020
2020-06-19,2020-06-19 13:45:00+00:00,2020-06-19 14:46:00+00:00,10113.1,10084.9,10084.9,10125.900000000001,10110.5,10084.9,stop,-28.200000000000728,28.200000000000728,-1.0,2020
2020-06-22,2020-06-22 13:55:00+00:00,2020-06-22 14:02:00+00:00,10032.4,10047.2,9987.4,10047.2,10017.0,9987.4,target,14.800000000001091,45.0,0.32888888888891316,2020
2020-06-23,2020-06-23 14:15:00+00:00,2020-06-23 14:41:00+00:00,10219.1,10239.400000000001,10170.3,10239.400000000001,10210.9,10170.3,target,20.30000000000109,48.80000000000109,0.4159836065573901,2020
2020-06-30,2020-06-30 13:45:00+00:00,2020-06-30 14:24:00+00:00,10021.2,10054.900000000001,9971.2,10054.900000000001,10021.1,9953.7,target,33.70000000000073,50.0,0.6740000000000146,2020
2020-07-01,2020-07-01 14:15:00+00:00,2020-07-01 15:07:00+00:00,10200.6,10231.400000000001,10150.6,10231.400000000001,10199.1,10137.5,target,30.80000000000109,50.0,0.6160000000000219,2020
2020-07-06,2020-07-06 13:55:00+00:00,2020-07-06 14:00:00+00:00,10524.7,10540.400000000001,10474.7,10540.400000000001,10505.6,10474.2,target,15.700000000000728,50.0,0.31400000000001455,2020
2020-07-07,2020-07-07 13:45:00+00:00,2020-07-07 14:16:00+00:00,10632.1,10661.35,10582.1,10661.35,10621.0,10562.5,target,29.25,50.0,0.585,2020
2020-07-08,2020-07-08 13:55:00+00:00,2020-07-08 15:07:00+00:00,10634.4,10584.4,10584.4,10658.8,10621.0,10572.2,stop,-50.0,50.0,-1.0,2020
2020-07-13,2020-07-13 14:25:00+00:00,2020-07-13 15:01:00+00:00,11007.0,11040.7,10957.0,11040.7,11004.7,10937.3,target,33.70000000000073,50.0,0.6740000000000146,2020
2020-07-20,2020-07-20 13:50:00+00:00,2020-07-20 14:13:00+00:00,10693.8,10732.849999999999,10643.8,10732.849999999999,10692.8,10614.7,target,39.04999999999927,50.0,0.7809999999999855,2020
2020-07-22,2020-07-22 13:50:00+00:00,2020-07-22 14:43:00+00:00,10891.0,10841.0,10841.0,10916.849999999999,10880.9,10829.2,stop,-50.0,50.0,-1.0,2020
2020-08-03,2020-08-03 15:40:00+00:00,2020-08-03 19:59:00+00:00,11052.5,11045.8,11002.5,11083.35,11049.0,10987.3,expiry,-6.700000000000728,50.0,-0.13400000000001455,2020
2020-08-04,2020-08-04 13:45:00+00:00,2020-08-04 16:13:00+00:00,11068.5,11018.5,11018.5,11090.0,11056.2,11013.2,stop,-50.0,50.0,-1.0,2020
2020-08-05,2020-08-05 14:05:00+00:00,2020-08-05 19:59:00+00:00,11121.4,11120.1,11073.0,11140.55,11111.3,11073.0,expiry,-1.2999999999992724,48.399999999999636,-0.026859504132216574,2020
2020-08-07,2020-08-07 13:45:00+00:00,2020-08-07 14:21:00+00:00,11247.3,11210.3,11210.3,11263.349999999999,11242.4,11210.3,stop,-37.0,37.0,-1.0,2020
2020-08-12,2020-08-12 13:45:00+00:00,2020-08-12 13:53:00+00:00,11034.5,11058.05,10984.5,11058.05,11009.9,10962.8,target,23.549999999999272,50.0,0.47099999999998543,2020
2020-08-17,2020-08-17 13:50:00+00:00,2020-08-17 14:01:00+00:00,11261.5,11276.0,11227.2,11276.0,11256.2,11227.2,target,14.5,34.29999999999927,0.4227405247813501,2020
2020-08-21,2020-08-21 13:45:00+00:00,2020-08-21 14:25:00+00:00,11494.2,11511.400000000001,11457.4,11511.400000000001,11491.8,11457.4,target,17.200000000000728,36.80000000000109,0.467391304347832,2020
2020-08-25,2020-08-25 14:15:00+00:00,2020-08-25 15:12:00+00:00,11641.4,11669.55,11591.4,11669.55,11634.0,11577.7,target,28.149999999999636,50.0,0.5629999999999927,2020
2020-08-26,2020-08-26 14:20:00+00:00,2020-08-26 14:34:00+00:00,11804.1,11820.85,11765.7,11820.85,11799.2,11765.7,target,16.75,38.399999999999636,0.4361979166666708,2020
2020-08-31,2020-08-31 13:45:00+00:00,2020-08-31 14:33:00+00:00,12044.8,12068.25,11995.1,12068.25,12042.0,11995.1,target,23.450000000000728,49.69999999999891,0.471830985915518,2020
2020-09-01,2020-09-01 14:00:00+00:00,2020-09-01 14:26:00+00:00,12223.3,12261.9,12173.3,12261.9,12204.0,12126.8,target,38.600000000000364,50.0,0.7720000000000072,2020
2020-09-14,2020-09-14 13:45:00+00:00,2020-09-14 14:16:00+00:00,11307.8,11345.9,11257.8,11345.9,11284.2,11208.0,target,38.100000000000364,50.0,0.7620000000000072,2020
2020-09-15,2020-09-15 13:50:00+00:00,2020-09-15 14:22:00+00:00,11472.1,11422.1,11422.1,11495.85,11461.6,11414.1,stop,-50.0,50.0,-1.0,2020
2020-09-25,2020-09-25 14:20:00+00:00,2020-09-25 14:34:00+00:00,10944.9,10977.75,10894.9,10977.75,10927.9,10862.2,target,32.850000000000364,50.0,0.6570000000000072,2020
2020-09-30,2020-09-30 13:50:00+00:00,2020-09-30 13:57:00+00:00,11392.4,11419.25,11342.4,11419.25,11376.1,11322.4,target,26.850000000000364,50.0,0.5370000000000072,2020
2020-10-05,2020-10-05 14:00:00+00:00,2020-10-05 14:13:00+00:00,11401.9,11426.8,11351.9,11426.8,11386.3,11336.5,target,24.899999999999636,50.0,0.4979999999999927,2020
2020-10-09,2020-10-09 13:45:00+00:00,2020-10-09 14:47:00+00:00,11644.4,11664.099999999999,11601.4,11664.099999999999,11640.8,11601.4,target,19.69999999999891,43.0,0.4581395348836956,2020
2020-10-16,2020-10-16 14:00:00+00:00,2020-10-16 14:18:00+00:00,11992.5,12013.55,11942.5,12013.55,11981.8,11939.7,target,21.049999999999272,50.0,0.42099999999998544,2020
2020-10-20,2020-10-20 13:55:00+00:00,2020-10-20 14:47:00+00:00,11717.0,11667.0,11667.0,11751.9,11715.0,11645.2,stop,-50.0,50.0,-1.0,2020
2020-10-21,2020-10-21 13:45:00+00:00,2020-10-21 14:59:00+00:00,11760.3,11710.3,11710.3,11801.65,11751.7,11669.0,stop,-50.0,50.0,-1.0,2020
2020-11-02,2020-11-02 14:50:00+00:00,2020-11-02 15:35:00+00:00,11203.4,11153.4,11153.4,11240.8,11196.8,11122.0,stop,-50.0,50.0,-1.0,2020
2020-11-03,2020-11-03 14:45:00+00:00,2020-11-03 14:54:00+00:00,11176.9,11201.65,11126.9,11201.65,11164.2,11114.7,target,24.75,50.0,0.495,2020
2020-11-16,2020-11-16 15:05:00+00:00,2020-11-16 16:10:00+00:00,11990.3,12036.949999999999,11940.3,12036.949999999999,11989.8,11896.5,target,46.649999999999636,50.0,0.9329999999999927,2020
2020-11-20,2020-11-20 15:20:00+00:00,2020-11-20 15:39:00+00:00,11992.4,12008.099999999999,11959.9,12008.099999999999,11991.3,11959.9,target,15.699999999998909,32.5,0.4830769230768895,2020
2020-11-23,2020-11-23 14:45:00+00:00,2020-11-23 15:06:00+00:00,12001.9,11954.4,11954.4,12019.65,11989.9,11954.4,stop,-47.5,47.5,-1.0,2020
2020-11-24,2020-11-24 15:40:00+00:00,2020-11-24 16:05:00+00:00,11978.0,12016.25,11928.0,12016.25,11963.3,11886.8,target,38.25,50.0,0.765,2020
2020-11-27,2020-11-27 15:10:00+00:00,2020-11-27 15:22:00+00:00,12270.2,12289.900000000001,12222.1,12289.900000000001,12261.5,12222.1,target,19.700000000000728,48.100000000000364,0.4095634095634216,2020
2020-12-01,2020-12-01 15:00:00+00:00,2020-12-01 15:09:00+00:00,12408.0,12432.75,12358.0,12432.75,12388.4,12338.9,target,24.75,50.0,0.495,2020
2020-12-02,2020-12-02 15:15:00+00:00,2020-12-02 16:52:00+00:00,12417.1,12457.8,12367.1,12457.8,12401.6,12320.2,target,40.69999999999891,50.0,0.8139999999999782,2020
2020-12-04,2020-12-04 14:45:00+00:00,2020-12-04 15:06:00+00:00,12496.7,12515.7,12450.2,12515.7,12488.2,12450.2,target,19.0,46.5,0.40860215053763443,2020
2020-12-07,2020-12-07 14:55:00+00:00,2020-12-07 20:59:00+00:00,12586.6,12598.8,12536.6,12614.85,12584.2,12527.7,expiry,12.199999999998909,50.0,0.24399999999997818,2020
2020-12-09,2020-12-09 14:50:00+00:00,2020-12-09 15:11:00+00:00,12636.6,12590.4,12590.4,12658.25,12633.7,12590.4,stop,-46.20000000000073,46.20000000000073,-1.0,2020
2020-12-14,2020-12-14 14:50:00+00:00,2020-12-14 15:17:00+00:00,12505.8,12544.2,12455.8,12544.2,12505.2,12428.4,target,38.400000000001455,50.0,0.7680000000000291,2020
2020-12-16,2020-12-16 15:40:00+00:00,2020-12-16 16:52:00+00:00,12642.3,12668.75,12592.3,12668.75,12637.6,12584.7,target,26.450000000000728,50.0,0.5290000000000146,2020
2020-12-22,2020-12-22 14:45:00+00:00,2020-12-22 14:55:00+00:00,12739.3,12759.0,12692.5,12759.0,12731.9,12692.5,target,19.700000000000728,46.79999999999927,0.42094017094019304,2020
2020-12-23,2020-12-23 18:05:00+00:00,2020-12-23 20:50:00+00:00,12740.0,12690.0,12690.0,12767.15,12736.8,12682.5,stop,-50.0,50.0,-1.0,2020
2021-01-06,2021-01-06 14:45:00+00:00,2021-01-06 15:10:00+00:00,12657.1,12693.5,12607.1,12693.5,12637.3,12564.5,target,36.399999999999636,50.0,0.7279999999999928,2021
2021-01-08,2021-01-08 15:15:00+00:00,2021-01-08 15:23:00+00:00,13064.1,13014.1,13014.1,13096.650000000001,13063.5,12998.4,stop,-50.0,50.0,-1.0,2021
2021-01-11,2021-01-11 15:05:00+00:00,2021-01-11 19:18:00+00:00,12993.8,12943.8,12943.8,13034.3,12986.8,12905.8,stop,-50.0,50.0,-1.0,2021
2021-01-13,2021-01-13 14:50:00+00:00,2021-01-13 15:02:00+00:00,12949.1,12899.1,12899.1,12974.900000000001,12929.4,12877.8,stop,-50.0,50.0,-1.0,2021
2021-01-18,2021-01-18 14:55:00+00:00,2021-01-18 17:59:00+00:00,12824.6,12824.6,12798.1,12835.85,12820.6,12798.1,expiry,0.0,26.5,0.0,2021
2021-01-20,2021-01-20 15:05:00+00:00,2021-01-20 15:34:00+00:00,13220.0,13254.8,13170.0,13254.8,13204.8,13135.2,target,34.79999999999927,50.0,0.6959999999999854,2021
2021-01-22,2021-01-22 14:45:00+00:00,2021-01-22 15:38:00+00:00,13392.9,13342.9,13342.9,13410.0,13376.1,13341.9,stop,-50.0,50.0,-1.0,2021
2021-01-26,2021-01-26 15:45:00+00:00,2021-01-26 16:45:00+00:00,13528.7,13478.7,13478.7,13565.7,13523.2,13449.2,stop,-50.0,50.0,-1.0,2021
2021-02-02,2021-02-02 14:45:00+00:00,2021-02-02 16:50:00+00:00,13427.2,13456.45,13377.2,13456.45,13416.1,13357.6,target,29.25,50.0,0.585,2021
2021-02-08,2021-02-08 15:00:00+00:00,2021-02-08 16:29:00+00:00,13682.4,13640.9,13640.9,13702.8,13681.7,13640.9,stop,-41.5,41.5,-1.0,2021
2021-02-09,2021-02-09 14:50:00+00:00,2021-02-09 15:00:00+00:00,13700.0,13719.45,13652.7,13719.45,13691.6,13652.7,target,19.450000000000728,47.29999999999927,0.41120507399579337,2021
2021-02-12,2021-02-12 15:10:00+00:00,2021-02-12 15:51:00+00:00,13714.4,13739.15,13664.4,13739.15,13703.2,13653.7,target,24.75,50.0,0.495,2021
2021-02-15,2021-02-15 15:35:00+00:00,2021-02-15 17:42:00+00:00,13868.2,13873.5,13855.8,13873.5,13866.4,13855.8,target,5.299999999999272,12.400000000001455,0.42741935483860083,2021
2021-02-16,2021-02-16 15:25:00+00:00,2021-02-16 15:55:00+00:00,13871.7,13821.7,13821.7,13895.25,13866.7,13819.6,stop,-50.0,50.0,-1.0,2021
2021-02-17,2021-02-17 14:50:00+00:00,2021-02-17 15:06:00+00:00,13689.0,13639.0,13639.0,13717.85,13673.5,13615.8,stop,-50.0,50.0,-1.0,2021
2021-02-22,2021-02-22 14:45:00+00:00,2021-02-22 15:18:00+00:00,13430.8,13380.8,13380.8,13463.3,13427.8,13362.8,stop,-50.0,50.0,-1.0,2021
2021-03-01,2021-03-01 15:15:00+00:00,2021-03-01 15:43:00+00:00,13135.7,13172.95,13085.7,13172.95,13119.7,13045.2,target,37.25,50.0,0.745,2021
2021-03-09,2021-03-09 14:45:00+00:00,2021-03-09 14:55:00+00:00,12661.9,12694.3,12611.9,12694.3,12656.2,12591.4,target,32.399999999999636,50.0,0.6479999999999927,2021
2021-03-12,2021-03-12 14:55:00+00:00,2021-03-12 15:17:00+00:00,12886.6,12836.6,12836.6,12923.95,12875.6,12800.9,stop,-50.0,50.0,-1.0,2021
2021-03-15,2021-03-15 13:50:00+00:00,2021-03-15 14:03:00+00:00,12968.6,12995.1,12918.6,12995.1,12956.6,12903.6,target,26.5,50.0,0.53,2021
2021-03-16,2021-03-16 13:45:00+00:00,2021-03-16 14:02:00+00:00,13224.3,13252.65,13174.3,13252.65,13205.5,13148.8,target,28.350000000000364,50.0,0.5670000000000073,2021
2021-03-17,2021-03-17 13:45:00+00:00,2021-03-17 14:18:00+00:00,13035.5,13075.55,12985.5,13075.55,13031.0,12950.9,target,40.04999999999927,50.0,0.8009999999999855,2021
2021-03-22,2021-03-22 13:50:00+00:00,2021-03-22 14:45:00+00:00,13031.1,13063.35,12981.1,13063.35,13009.2,12944.7,target,32.25,50.0,0.645,2021
2021-03-26,2021-03-26 13:45:00+00:00,2021-03-26 14:04:00+00:00,12837.4,12870.55,12787.4,12870.55,12836.4,12770.1,target,33.149999999999636,50.0,0.6629999999999927,2021
2021-03-31,2021-03-31 13:45:00+00:00,2021-03-31 14:00:00+00:00,13043.8,13074.55,12993.8,13074.55,13030.8,12969.3,target,30.75,50.0,0.615,2021
2021-04-05,2021-04-05 13:45:00+00:00,2021-04-05 14:10:00+00:00,13492.3,13510.5,13442.3,13510.5,13460.5,13424.1,target,18.200000000000728,50.0,0.36400000000001453,2021
2021-04-06,2021-04-06 13:50:00+00:00,2021-04-06 14:54:00+00:00,13604.2,13627.600000000002,13554.2,13627.600000000002,13599.6,13552.8,target,23.400000000001455,50.0,0.4680000000000291,2021
2021-04-07,2021-04-07 13:45:00+00:00,2021-04-07 14:02:00+00:00,13584.2,13607.6,13534.2,13607.6,13573.8,13527.0,target,23.399999999999636,50.0,0.4679999999999927,2021
2021-04-09,2021-04-09 13:45:00+00:00,2021-04-09 14:03:00+00:00,13723.2,13745.25,13673.2,13745.25,13716.6,13672.5,target,22.049999999999272,50.0,0.44099999999998546,2021
2021-04-13,2021-04-13 13:50:00+00:00,2021-04-13 15:36:00+00:00,13956.9,13906.9,13906.9,13992.75,13952.7,13881.0,stop,-50.0,50.0,-1.0,2021
2021-04-20,2021-04-20 13:45:00+00:00,2021-04-20 14:34:00+00:00,13923.6,13873.6,13873.6,13950.35,13920.7,13867.2,stop,-50.0,50.0,-1.0,2021
2021-04-21,2021-04-21 13:45:00+00:00,2021-04-21 14:25:00+00:00,13790.7,13822.2,13740.7,13822.2,13778.4,13715.4,target,31.5,50.0,0.63,2021
2021-04-23,2021-04-23 13:50:00+00:00,2021-04-23 14:14:00+00:00,13843.5,13866.25,13793.5,13866.25,13836.2,13790.7,target,22.75,50.0,0.455,2021
2021-04-28,2021-04-28 13:45:00+00:00,2021-04-28 13:59:00+00:00,13958.7,13987.3,13908.7,13987.3,13957.3,13900.1,target,28.599999999998545,50.0,0.5719999999999709,2021
2021-04-30,2021-04-30 13:55:00+00:00,2021-04-30 14:27:00+00:00,13920.6,13946.6,13870.6,13946.6,13906.0,13854.0,target,26.0,50.0,0.52,2021
2021-05-03,2021-05-03 14:10:00+00:00,2021-05-03 14:51:00+00:00,13942.9,13892.9,13892.9,13973.0,13928.7,13868.5,stop,-50.0,50.0,-1.0,2021
2021-05-07,2021-05-07 13:45:00+00:00,2021-05-07 14:18:00+00:00,13755.1,13794.1,13705.1,13794.1,13749.8,13671.8,target,39.0,50.0,0.78,2021
2021-05-14,2021-05-14 13:55:00+00:00,2021-05-14 14:11:00+00:00,13266.3,13290.3,13217.5,13290.3,13265.5,13217.5,target,24.0,48.79999999999927,0.4918032786885319,2021
2021-05-18,2021-05-18 14:25:00+00:00,2021-05-18 15:42:00+00:00,13390.9,13340.9,13340.9,13414.8,13369.9,13322.1,stop,-50.0,50.0,-1.0,2021
2021-05-19,2021-05-19 14:25:00+00:00,2021-05-19 15:22:00+00:00,13097.8,13144.9,13047.8,13144.9,13070.2,12976.0,target,47.100000000000364,50.0,0.9420000000000073,2021
2021-05-24,2021-05-24 14:00:00+00:00,2021-05-24 14:22:00+00:00,13595.2,13639.900000000001,13545.2,13639.900000000001,13588.9,13499.5,target,44.70000000000073,50.0,0.8940000000000146,2021
2021-05-28,2021-05-28 15:40:00+00:00,2021-05-28 19:54:00+00:00,13750.0,13700.5,13700.5,13771.55,13743.6,13700.5,stop,-49.5,49.5,-1.0,2021
2021-06-02,2021-06-02 13:45:00+00:00,2021-06-02 17:22:00+00:00,13703.2,13655.1,13655.1,13721.05,13690.8,13655.1,stop,-48.100000000000364,48.100000000000364,-1.0,2021
2021-06-04,2021-06-04 13:45:00+00:00,2021-06-04 14:02:00+00:00,13693.6,13732.050000000001,13643.6,13732.050000000001,13684.7,13607.8,target,38.45000000000073,50.0,0.7690000000000146,2021
2021-06-11,2021-06-11 13:45:00+00:00,2021-06-11 13:56:00+00:00,13978.2,13946.3,13946.3,13993.850000000002,13977.6,13946.3,stop,-31.900000000001455,31.900000000001455,-1.0,2021
2021-06-14,2021-06-14 13:45:00+00:00,2021-06-14 14:06:00+00:00,14047.7,13997.7,13997.7,14073.0,14023.8,13973.2,stop,-50.0,50.0,-1.0,2021
2021-06-15,2021-06-15 13:50:00+00:00,2021-06-15 14:25:00+00:00,14129.5,14079.5,14079.5,14154.150000000001,14128.6,14079.3,stop,-50.0,50.0,-1.0,2021
2021-06-16,2021-06-16 13:50:00+00:00,2021-06-16 15:08:00+00:00,14097.1,14058.9,14058.9,14112.6,14089.9,14058.9,stop,-38.20000000000073,38.20000000000073,-1.0,2021
2021-06-22,2021-06-22 15:05:00+00:00,2021-06-22 16:24:00+00:00,14203.0,14237.349999999999,14153.0,14237.349999999999,14191.9,14123.2,target,34.349999999998545,50.0,0.6869999999999709,2021
2021-06-23,2021-06-23 13:55:00+00:00,2021-06-23 15:03:00+00:00,14321.2,14271.2,14271.2,14343.95,14315.0,14269.5,stop,-50.0,50.0,-1.0,2021
2021-06-28,2021-06-28 14:05:00+00:00,2021-06-28 18:53:00+00:00,14482.2,14515.850000000002,14432.2,14515.850000000002,14473.7,14406.4,target,33.650000000001455,50.0,0.6730000000000291,2021
2021-06-29,2021-06-29 14:45:00+00:00,2021-06-29 16:54:00+00:00,14540.5,14567.5,14490.5,14567.5,14539.1,14485.1,target,27.0,50.0,0.54,2021
2021-06-30,2021-06-30 14:55:00+00:00,2021-06-30 16:28:00+00:00,14583.4,14539.9,14539.9,14605.0,14583.1,14539.9,stop,-43.5,43.5,-1.0,2021
2021-07-02,2021-07-02 13:45:00+00:00,2021-07-02 16:57:00+00:00,14677.2,14697.600000000002,14632.4,14697.600000000002,14673.2,14632.4,target,20.400000000001455,44.80000000000109,0.4553571428571642,2021
2021-07-06,2021-07-06 14:05:00+00:00,2021-07-06 14:33:00+00:00,14797.8,14751.7,14751.7,14814.649999999998,14785.4,14751.7,stop,-46.099999999998545,46.099999999998545,-1.0,2021
2021-07-09,2021-07-09 14:20:00+00:00,2021-07-09 14:53:00+00:00,14740.9,14767.65,14690.9,14767.65,14733.9,14680.4,target,26.75,50.0,0.535,2021
2021-07-13,2021-07-13 13:45:00+00:00,2021-07-13 13:58:00+00:00,14911.4,14930.8,14861.4,14930.8,14892.8,14854.0,target,19.399999999999636,50.0,0.38799999999999274,2021
2021-07-14,2021-07-14 14:00:00+00:00,2021-07-14 14:36:00+00:00,15005.3,14955.3,14955.3,15032.4,15003.6,14949.4,stop,-50.0,50.0,-1.0,2021
2021-07-20,2021-07-20 14:20:00+00:00,2021-07-20 14:50:00+00:00,14619.5,14661.5,14569.5,14661.5,14612.0,14528.0,target,42.0,50.0,0.84,2021
2021-07-21,2021-07-21 13:55:00+00:00,2021-07-21 15:09:00+00:00,14767.2,14793.7,14717.2,14793.7,14758.2,14705.2,target,26.5,50.0,0.53,2021
2021-07-23,2021-07-23 14:15:00+00:00,2021-07-23 15:15:00+00:00,15008.2,15037.900000000001,14958.2,15037.900000000001,15004.6,14945.2,target,29.700000000000728,50.0,0.5940000000000145,2021
2021-07-26,2021-07-26 13:50:00+00:00,2021-07-26 14:36:00+00:00,15106.1,15131.0,15056.1,15131.0,15102.5,15052.7,target,24.899999999999636,50.0,0.4979999999999927,2021
2021-07-30,2021-07-30 13:45:00+00:00,2021-07-30 14:00:00+00:00,14938.5,14965.25,14888.5,14965.25,14931.5,14878.0,target,26.75,50.0,0.535,2021
2021-08-02,2021-08-02 15:20:00+00:00,2021-08-02 16:00:00+00:00,15057.6,15007.6,15007.6,15103.95,15055.8,14963.1,stop,-50.0,50.0,-1.0,2021
2021-08-09,2021-08-09 18:30:00+00:00,2021-08-09 19:59:00+00:00,15155.7,15134.0,15105.7,15190.400000000001,15150.9,15081.5,expiry,-21.700000000000728,50.0,-0.43400000000001454,2021
2021-08-13,2021-08-13 13:45:00+00:00,2021-08-13 14:11:00+00:00,15109.1,15122.35,15078.1,15122.35,15104.6,15078.1,target,13.25,31.0,0.4274193548387097,2021
2021-08-18,2021-08-18 13:50:00+00:00,2021-08-18 15:35:00+00:00,15024.8,14974.8,14974.8,15047.4,15016.2,14971.0,stop,-50.0,50.0,-1.0,2021
2021-08-20,2021-08-20 13:45:00+00:00,2021-08-20 13:52:00+00:00,15015.3,15033.349999999999,14965.3,15033.349999999999,15000.3,14964.2,target,18.049999999999272,50.0,0.36099999999998544,2021
2021-08-23,2021-08-23 13:45:00+00:00,2021-08-23 14:05:00+00:00,15202.2,15236.150000000001,15152.2,15236.150000000001,15199.2,15131.3,target,33.95000000000073,50.0,0.6790000000000146,2021
2021-08-24,2021-08-24 14:05:00+00:00,2021-08-24 19:59:00+00:00,15366.8,15361.8,15318.8,15386.8,15358.8,15318.8,expiry,-5.0,48.0,-0.10416666666666667,2021
2021-08-27,2021-08-27 14:00:00+00:00,2021-08-27 14:10:00+00:00,15356.5,15380.349999999999,15306.5,15380.349999999999,15336.9,15289.2,target,23.849999999998545,50.0,0.4769999999999709,2021
2021-08-30,2021-08-30 13:50:00+00:00,2021-08-30 14:04:00+00:00,15524.3,15554.65,15474.3,15554.65,15521.1,15460.4,target,30.350000000000364,50.0,0.6070000000000073,2021
2021-09-01,2021-09-01 13:45:00+00:00,2021-09-01 18:34:00+00:00,15698.0,15648.0,15648.0,15723.05,15675.5,15625.4,stop,-50.0,50.0,-1.0,2021
2021-09-03,2021-09-03 13:55:00+00:00,2021-09-03 14:03:00+00:00,15632.4,15659.65,15582.4,15659.65,15610.8,15556.3,target,27.25,50.0,0.545,2021
2021-09-06,2021-09-06 13:45:00+00:00,2021-09-06 13:53:00+00:00,15695.9,15697.9,15686.9,15697.9,15690.9,15686.9,target,2.0,9.0,0.2222222222222222,2021
2021-09-21,2021-09-21 13:45:00+00:00,2021-09-21 13:58:00+00:00,15142.0,15092.0,15092.0,15175.45,15114.3,15047.4,stop,-50.0,50.0,-1.0,2021
2021-09-22,2021-09-22 13:55:00+00:00,2021-09-22 14:02:00+00:00,15094.5,15122.2,15044.5,15122.2,15089.1,15033.7,target,27.700000000000728,50.0,0.5540000000000146,2021
2021-09-24,2021-09-24 13:55:00+00:00,2021-09-24 16:14:00+00:00,15265.1,15291.400000000001,15215.1,15291.400000000001,15261.2,15208.6,target,26.30000000000109,50.0,0.5260000000000218,2021
2021-09-29,2021-09-29 13:45:00+00:00,2021-09-29 13:55:00+00:00,14886.6,14918.7,14836.6,14918.7,14870.3,14806.1,target,32.100000000000364,50.0,0.6420000000000072,2021
2021-10-05,2021-10-05 13:45:00+00:00,2021-10-05 14:08:00+00:00,14587.6,14625.25,14537.6,14625.25,14587.5,14512.2,target,37.649999999999636,50.0,0.7529999999999927,2021
2021-10-11,2021-10-11 13:45:00+00:00,2021-10-11 17:06:00+00:00,14861.9,14811.9,14811.9,14914.199999999999,14841.8,14737.2,stop,-50.0,50.0,-1.0,2021
2021-10-18,2021-10-18 13:45:00+00:00,2021-10-18 14:53:00+00:00,15149.7,15182.35,15099.7,15182.35,15132.5,15067.2,target,32.649999999999636,50.0,0.6529999999999927,2021
2021-10-19,2021-10-19 13:50:00+00:00,2021-10-19 15:02:00+00:00,15370.5,15396.400000000001,15320.5,15396.400000000001,15369.7,15317.9,target,25.900000000001455,50.0,0.5180000000000291,2021
2021-10-20,2021-10-20 13:45:00+00:00,2021-10-20 13:53:00+00:00,15449.6,15418.1,15418.1,15465.2,15449.3,15418.1,stop,-31.5,31.5,-1.0,2021
2021-10-25,2021-10-25 15:55:00+00:00,2021-10-25 16:39:00+00:00,15451.4,15506.05,15401.4,15506.05,15447.6,15338.3,target,54.649999999999636,50.0,1.0929999999999926,2021
2021-10-26,2021-10-26 14:10:00+00:00,2021-10-26 15:34:00+00:00,15689.6,15639.6,15639.6,15728.45,15673.7,15596.0,stop,-50.0,50.0,-1.0,2021
2021-10-27,2021-10-27 13:45:00+00:00,2021-10-27 14:04:00+00:00,15645.8,15595.8,15595.8,15679.15,15641.6,15574.9,stop,-50.0,50.0,-1.0,2021
2021-10-29,2021-10-29 13:55:00+00:00,2021-10-29 15:12:00+00:00,15697.6,15730.900000000001,15647.6,15730.900000000001,15697.5,15630.9,target,33.30000000000109,50.0,0.6660000000000218,2021
