entry_time,exit_time,direction,killzone,entry_type,entry,stop,target,exit,outcome,r,setup_sweep_time,setup_mss_time,sweep_level,fvg_top,fvg_bottom,fvg_time,setup_mss_tf
2023-06-15 08:20:00-04:00,2023-06-15 08:30:00-04:00,long,am,fvg,14915.7,14905.242857142857,14936.614285714288,14905.242857142857,loss,-1.1912568306010816,2023-06-15 06:30:00-04:00,2023-06-15 07:01:00-04:00,14916.7,14915.7,14914.3,2023-06-15 08:19:00-04:00,1m
2023-06-15 08:52:00-04:00,2023-06-15 10:06:00-04:00,long,am,fvg,14943.2,14885.621428571429,15058.357142857145,15058.357142857145,win,1.9652648554769885,2023-06-15 08:45:00-04:00,2023-06-15 08:48:00-04:00,14905.0,14943.2,14933.4,2023-06-15 08:51:00-04:00,1m
2023-06-19 09:53:00-04:00,2023-06-19 10:10:00-04:00,long,am,fvg,15073.0,15067.800000000001,15083.399999999998,15067.800000000001,loss,-1.3846153846154654,2023-06-19 08:15:00-04:00,2023-06-19 08:33:00-04:00,15069.5,15073.8,15072.7,2023-06-19 09:50:00-04:00,1m
2023-06-20 11:31:00-04:00,2023-06-20 12:24:00-04:00,long,am,fvg,15009.8,14985.796428571428,15057.807142857142,15057.807142857142,win,1.9166790656152357,2023-06-20 10:45:00-04:00,2023-06-20 11:06:00-04:00,14964.2,15009.8,15006.3,2023-06-20 11:30:00-04:00,1m
2023-06-22 08:11:00-04:00,2023-06-22 08:29:00-04:00,long,am,fvg,14835.1,14828.439285714285,14848.421428571432,14828.439285714285,loss,-1.3002680965146867,2023-06-22 07:15:00-04:00,2023-06-22 07:21:00-04:00,14809.1,14835.8,14834.6,2023-06-22 08:10:00-04:00,1m
2023-06-23 10:33:00-04:00,2023-06-23 11:21:00-04:00,long,am,fvg,14891.7,14856.560714285715,14961.978571428572,14856.560714285715,loss,-1.0569163532879362,2023-06-23 10:00:00-04:00,2023-06-23 10:10:00-04:00,14853.4,14891.8,14886.2,2023-06-23 10:31:00-04:00,1m
2023-06-27 10:15:00-04:00,2023-06-27 11:28:00-04:00,short,am,fvg,14769.8,14827.167857142857,14655.064285714285,14827.167857142857,loss,-1.0348627280084666,2023-06-27 08:45:00-04:00,2023-06-27 09:33:00-04:00,14784.3,14771.8,14764.5,2023-06-27 10:11:00-04:00,1m
2023-06-27 11:51:00-04:00,2023-06-27 11:52:00-04:00,short,am,fvg,14850.8,14857.692857142856,14837.014285714286,14857.692857142856,loss,-1.2901554404145186,2023-06-27 10:15:00-04:00,2023-06-27 11:11:00-04:00,14819.0,14847.7,14844.9,2023-06-27 11:48:00-04:00,1m
2023-06-28 11:51:00-04:00,2023-06-28 12:08:00-04:00,short,am,fvg,15022.1,15035.978571428572,14994.342857142858,15035.978571428572,loss,-1.1441070509521365,2023-06-28 11:00:00-04:00,2023-06-28 11:25:00-04:00,15046.0,15026.4,15022.1,2023-06-28 11:50:00-04:00,1m
2023-06-29 10:23:00-04:00,2023-06-29 10:46:00-04:00,long,am,fvg,14926.6,14882.060714285713,15015.678571428574,14882.060714285713,loss,-1.0449041776922448,2023-06-29 10:00:00-04:00,2023-06-29 10:06:00-04:00,14936.9,14939.3,14931.3,2023-06-29 10:22:00-04:00,1m
2023-07-03 09:49:00-04:00,2023-07-03 09:56:00-04:00,long,am,fvg,15234.9,15215.135714285714,15274.42857142857,15215.135714285714,loss,-1.101192627394291,2023-07-03 08:30:00-04:00,2023-07-03 08:53:00-04:00,15193.7,15234.9,15230.1,2023-07-03 09:48:00-04:00,1m
2023-07-06 10:41:00-04:00,2023-07-06 10:52:00-04:00,long,am,fvg,15019.3,15000.817857142856,15056.264285714286,15000.817857142856,loss,-1.1082125603864719,2023-07-06 10:15:00-04:00,2023-07-06 10:30:00-04:00,14992.5,15019.3,15016.5,2023-07-06 10:40:00-04:00,1m
2023-07-11 10:51:00-04:00,2023-07-11 10:52:00-04:00,long,am,fvg,15066.2,15057.053571428572,15084.492857142857,15057.053571428572,loss,-1.218664584146825,2023-07-11 10:00:00-04:00,2023-07-11 10:31:00-04:00,15021.5,15073.3,15070.0,2023-07-11 10:48:00-04:00,1m
2023-07-18 08:12:00-04:00,2023-07-18 08:30:00-04:00,long,am,fvg,15705.0,15700.0,15715.0,15700.0,loss,-1.4,2023-07-18 07:00:00-04:00,2023-07-18 07:07:00-04:00,15700.6,15705.7,15704.8,2023-07-18 08:08:00-04:00,1m
2023-07-18 08:56:00-04:00,2023-07-18 09:30:00-04:00,long,am,fvg,15688.0,15678.817857142858,15706.364285714284,15678.817857142858,loss,-1.217814080124485,2023-07-18 07:45:00-04:00,2023-07-18 08:27:00-04:00,15698.9,15688.0,15685.3,2023-07-18 08:47:00-04:00,1m
2023-07-19 11:14:00-04:00,2023-07-19 12:22:00-04:00,long,am,fvg,15915.3,15871.103571428572,16003.692857142854,15871.103571428572,loss,-1.0452525252525262,2023-07-19 10:30:00-04:00,2023-07-19 10:41:00-04:00,15863.1,15915.3,15906.8,2023-07-19 11:13:00-04:00,1m
2023-07-20 11:40:00-04:00,2023-07-20 12:22:00-04:00,long,am,fvg,15660.4,15621.546428571428,15738.107142857143,15621.546428571428,loss,-1.0514753194227406,2023-07-20 10:15:00-04:00,2023-07-20 11:04:00-04:00,15692.0,15664.1,15653.9,2023-07-20 11:38:00-04:00,1m
2023-07-21 11:52:00-04:00,2023-07-21 12:42:00-04:00,long,am,fvg,15496.9,15458.092857142858,15574.514285714284,15458.092857142858,loss,-1.0515369041045475,2023-07-21 10:45:00-04:00,2023-07-21 11:09:00-04:00,15440.1,15499.2,15491.4,2023-07-21 11:50:00-04:00,1m
2023-07-26 08:00:00-04:00,2023-07-26 08:06:00-04:00,long,am,fvg,15527.1,15522.003571428571,15537.292857142858,15522.003571428571,loss,-1.3924316748422945,2023-07-26 05:45:00-04:00,2023-07-26 07:17:00-04:00,15541.5,15528.8,15526.4,2023-07-26 07:42:00-04:00,1m
2023-08-01 10:06:00-04:00,2023-08-01 10:14:00-04:00,long,am,fvg,15709.7,15673.04642857143,15783.007142857143,15673.04642857143,loss,-1.0545649420247498,2023-08-01 08:45:00-04:00,2023-08-01 09:08:00-04:00,15676.9,15718.2,15709.0,2023-08-01 10:05:00-04:00,1m
2023-08-03 10:53:00-04:00,2023-08-03 11:00:00-04:00,short,am,fvg,15322.7,15352.510714285716,15263.07857142857,15352.510714285716,loss,-1.0670899724451879,2023-08-03 10:15:00-04:00,2023-08-03 10:23:00-04:00,15379.7,15326.5,15315.5,2023-08-03 10:52:00-04:00,1m
2023-08-04 09:58:00-04:00,2023-08-04 11:43:00-04:00,short,am,fvg,15379.5,15475.675,15187.150000000001,15475.675,loss,-1.0207954250064988,2023-08-04 09:45:00-04:00,2023-08-04 09:52:00-04:00,15469.2,15384.2,15377.3,2023-08-04 09:57:00-04:00,1m
2023-08-07 10:02:00-04:00,2023-08-07 12:02:00-04:00,short,am,fvg,15301.5,15372.860714285714,15158.778571428571,15344.8,expired,-0.6348030629097522,2023-08-07 09:45:00-04:00,2023-08-07 09:46:00-04:00,15380.4,15310.6,15301.1,2023-08-07 10:01:00-04:00,1m
2023-08-10 08:58:00-04:00,2023-08-10 09:00:00-04:00,short,am,fvg,15253.7,15268.128571428571,15224.84285714286,15268.128571428571,loss,-1.138613861386146,2023-08-10 08:30:00-04:00,2023-08-10 08:43:00-04:00,15226.0,15253.2,15248.9,2023-08-10 08:57:00-04:00,1m
2023-08-10 10:47:00-04:00,2023-08-10 12:47:00-04:00,short,am,fvg,15268.2,15357.85,15088.900000000001,15208.9,expired,0.6391522587841754,2023-08-10 10:15:00-04:00,2023-08-10 10:38:00-04:00,15357.5,15276.5,15258.0,2023-08-10 10:46:00-04:00,1m
2023-08-16 11:15:00-04:00,2023-08-16 11:58:00-04:00,short,am,fvg,15050.9,15085.096428571429,14982.507142857141,14982.507142857141,win,1.9415143603133174,2023-08-16 10:30:00-04:00,2023-08-16 10:49:00-04:00,15080.0,15053.2,15049.4,2023-08-16 11:14:00-04:00,1m
2023-08-17 08:02:00-04:00,2023-08-17 08:16:00-04:00,short,am,fvg,14921.5,14929.082142857142,14906.335714285717,14929.082142857142,loss,-1.2637776731041397,2023-08-17 06:30:00-04:00,2023-08-17 06:33:00-04:00,14923.2,14922.3,14921.0,2023-08-17 07:51:00-04:00,1m
2023-08-17 09:27:00-04:00,2023-08-17 09:30:00-04:00,short,am,fvg,14931.7,14943.960714285715,14907.178571428572,14943.960714285715,loss,-1.1631226332653677,2023-08-17 08:15:00-04:00,2023-08-17 09:16:00-04:00,14927.3,14933.0,14931.5,2023-08-17 09:25:00-04:00,1m
2023-08-21 08:42:00-04:00,2023-08-21 08:55:00-04:00,short,am,fvg,14779.7,14784.974999999999,14769.150000000005,14769.150000000005,win,1.6208530805685635,2023-08-21 08:15:00-04:00,2023-08-21 08:23:00-04:00,14802.5,14780.6,14779.7,2023-08-21 08:41:00-04:00,1m
2023-08-22 08:14:00-04:00,2023-08-22 08:31:00-04:00,short,am,fvg,15062.5,15068.717857142858,15050.064285714285,15068.717857142858,loss,-1.3216542217116358,2023-08-22 06:30:00-04:00,2023-08-22 06:49:00-04:00,15026.0,15064.5,15062.5,2023-08-22 08:13:00-04:00,1m
2023-08-22 09:08:00-04:00,2023-08-22 09:22:00-04:00,short,am,fvg,15043.5,15049.80357142857,15030.892857142859,15049.80357142857,loss,-1.3172804532578297,2023-08-22 08:45:00-04:00,2023-08-22 08:46:00-04:00,15066.7,15043.2,15041.8,2023-08-22 09:07:00-04:00,1m
2023-08-24 09:08:00-04:00,2023-08-24 09:30:00-04:00,long,am,fvg,15302.5,15277.539285714287,15352.421428571426,15277.539285714287,loss,-1.0801259121476645,2023-08-24 08:45:00-04:00,2023-08-24 08:48:00-04:00,15286.7,15302.5,15301.0,2023-08-24 09:06:00-04:00,1m
2023-08-25 08:15:00-04:00,2023-08-25 08:24:00-04:00,short,am,fvg,14852.8,14857.8,14842.8,14857.8,loss,-1.4,2023-08-25 06:30:00-04:00,2023-08-25 07:16:00-04:00,14846.0,14853.3,14852.1,2023-08-25 08:14:00-04:00,1m
2023-08-25 10:39:00-04:00,2023-08-25 10:53:00-04:00,short,am,fvg,14823.1,14865.971428571427,14737.357142857147,14737.357142857147,win,1.9533488837054296,2023-08-25 10:00:00-04:00,2023-08-25 10:08:00-04:00,14905.9,14828.6,14823.1,2023-08-25 10:37:00-04:00,1m
2023-08-28 10:47:00-04:00,2023-08-28 12:47:00-04:00,short,am,fvg,15010.0,15067.817857142858,14894.364285714284,15005.3,expired,0.04669837544012557,2023-08-28 09:45:00-04:00,2023-08-28 09:52:00-04:00,15071.7,15012.5,15010.0,2023-08-28 10:42:00-04:00,1m
2023-08-29 09:25:00-04:00,2023-08-29 09:33:00-04:00,long,am,fvg,15037.9,15025.107142857143,15063.485714285713,15063.485714285713,win,1.8436627582356149,2023-08-29 08:45:00-04:00,2023-08-29 09:09:00-04:00,15020.2,15037.9,15031.0,2023-08-29 09:19:00-04:00,1m
2023-09-06 09:54:00-04:00,2023-09-06 10:00:00-04:00,long,am,fvg,15478.5,15443.278571428571,15548.942857142858,15443.278571428571,loss,-1.056783613871425,2023-09-06 09:45:00-04:00,2023-09-06 09:46:00-04:00,15447.7,15481.8,15469.7,2023-09-06 09:52:00-04:00,1m
2023-09-07 10:13:00-04:00,2023-09-07 12:13:00-04:00,long,am,fvg,15195.5,15137.403571428573,15311.692857142854,15219.7,expired,0.38212331714516223,2023-09-07 09:30:00-04:00,2023-09-07 09:42:00-04:00,15168.9,15195.5,15177.5,2023-09-07 10:11:00-04:00,1m
2023-09-08 11:44:00-04:00,2023-09-08 11:59:00-04:00,short,am,fvg,15355.4,15367.110714285714,15331.97857142857,15331.97857142857,win,1.8292162244586847,2023-09-08 10:30:00-04:00,2023-09-08 10:54:00-04:00,15376.0,15357.8,15355.4,2023-09-08 11:41:00-04:00,1m
2023-09-12 08:36:00-04:00,2023-09-12 08:55:00-04:00,long,am,fvg,15439.8,15431.046428571428,15457.307142857142,15431.046428571428,loss,-1.2284781721746239,2023-09-12 08:15:00-04:00,2023-09-12 08:25:00-04:00,15428.8,15439.8,15438.0,2023-09-12 08:34:00-04:00,1m
2023-09-12 10:00:00-04:00,2023-09-12 10:25:00-04:00,long,am,fvg,15448.4,15422.482142857143,15500.235714285713,15422.482142857143,loss,-1.0771668733636508,2023-09-12 09:30:00-04:00,2023-09-12 09:41:00-04:00,15409.4,15455.1,15452.1,2023-09-12 09:56:00-04:00,1m
2023-09-12 10:34:00-04:00,2023-09-12 10:42:00-04:00,long,am,fvg,15400.6,15371.675,15458.450000000003,15371.675,loss,-1.0691443388072575,2023-09-12 09:45:00-04:00,2023-09-12 09:57:00-04:00,15402.4,15402.0,15392.2,2023-09-12 10:33:00-04:00,1m
2023-09-13 10:00:00-04:00,2023-09-13 10:04:00-04:00,long,am,fvg,15341.3,15311.9,15400.099999999999,15311.9,loss,-1.0680272108843545,2023-09-13 08:45:00-04:00,2023-09-13 09:31:00-04:00,15270.1,15344.4,15333.8,2023-09-13 09:57:00-04:00,1m
2023-09-18 11:38:00-04:00,2023-09-18 11:52:00-04:00,short,am,fvg,15253.4,15270.467857142856,15219.264285714287,15270.467857142856,loss,-1.117179326218881,2023-09-18 10:30:00-04:00,2023-09-18 10:38:00-04:00,15261.5,15254.8,15251.5,2023-09-18 11:37:00-04:00,1m
2023-09-20 08:00:00-04:00,2023-09-20 08:19:00-04:00,short,am,fvg,15231.0,15236.0,15221.0,15236.0,loss,-1.4,2023-09-20 06:00:00-04:00,2023-09-20 06:30:00-04:00,15234.5,15231.7,15230.5,2023-09-20 07:43:00-04:00,1m
2023-09-20 08:41:00-04:00,2023-09-20 08:49:00-04:00,short,am,fvg,15229.7,15243.857142857141,15201.38571428572,15243.857142857141,loss,-1.1412714429869046,2023-09-20 07:30:00-04:00,2023-09-20 08:12:00-04:00,15234.9,15228.5,15227.6,2023-09-20 08:40:00-04:00,1m
2023-09-20 09:50:00-04:00,2023-09-20 10:05:00-04:00,short,am,fvg,15246.8,15262.592857142858,15215.214285714283,15215.214285714283,win,1.8733604703754054,2023-09-20 08:30:00-04:00,2023-09-20 09:31:00-04:00,15236.6,15249.5,15246.8,2023-09-20 09:49:00-04:00,1m
2023-09-22 09:32:00-04:00,2023-09-22 10:06:00-04:00,short,am,fvg,14755.6,14792.575,14681.65,14792.575,loss,-1.0540906017579441,2023-09-22 08:45:00-04:00,2023-09-22 09:19:00-04:00,14801.5,14764.7,14755.6,2023-09-22 09:31:00-04:00,1m
2023-09-26 09:59:00-04:00,2023-09-26 10:18:00-04:00,short,am,fvg,14612.0,14634.657142857142,14566.685714285715,14566.685714285715,win,1.9117276166456476,2023-09-26 08:15:00-04:00,2023-09-26 08:31:00-04:00,14728.4,14615.2,14611.4,2023-09-26 09:58:00-04:00,1m
2023-09-27 11:06:00-04:00,2023-09-27 13:06:00-04:00,short,am,fvg,14557.8,14604.971428571429,14463.45714285714,14526.5,expired,0.6211387038158387,2023-09-27 10:00:00-04:00,2023-09-27 10:02:00-04:00,14639.4,14568.6,14557.4,2023-09-27 10:52:00-04:00,1m
2023-09-28 09:38:00-04:00,2023-09-28 09:53:00-04:00,short,am,fvg,14538.2,14567.6,14479.400000000001,14567.6,loss,-1.0680272108843545,2023-09-28 08:45:00-04:00,2023-09-28 08:47:00-04:00,14611.7,14541.9,14535.4,2023-09-28 09:37:00-04:00,1m
2023-09-29 08:01:00-04:00,2023-09-29 08:06:00-04:00,short,am,fvg,14788.9,14796.60357142857,14773.492857142859,14796.60357142857,loss,-1.2596198423737057,2023-09-29 06:30:00-04:00,2023-09-29 06:59:00-04:00,14816.9,14791.1,14788.9,2023-09-29 07:52:00-04:00,1m
2023-09-29 10:58:00-04:00,2023-09-29 11:53:00-04:00,short,am,fvg,14842.7,14881.428571428572,14765.242857142857,14765.242857142857,win,1.9483585392843974,2023-09-29 10:15:00-04:00,2023-09-29 10:24:00-04:00,14893.9,14857.5,14842.7,2023-09-29 10:57:00-04:00,1m
2023-10-04 08:00:00-04:00,2023-10-04 08:15:00-04:00,short,am,fvg,14603.0,14616.064285714285,14576.87142857143,14616.064285714285,loss,-1.1530891197375726,2023-10-04 06:30:00-04:00,2023-10-04 06:36:00-04:00,14568.9,14601.8,14600.0,2023-10-04 07:57:00-04:00,1m
2023-10-04 09:42:00-04:00,2023-10-04 10:03:00-04:00,short,am,fvg,14673.5,14700.985714285714,14618.528571428571,14618.528571428571,win,1.9272349272349278,2023-10-04 09:00:00-04:00,2023-10-04 09:17:00-04:00,14658.5,14683.3,14673.5,2023-10-04 09:41:00-04:00,1m
2023-10-05 08:39:00-04:00,2023-10-05 10:36:00-04:00,short,am,fvg,14738.7,14799.817857142858,14616.464285714286,14616.464285714286,win,1.9672763396248467,2023-10-05 08:15:00-04:00,2023-10-05 08:25:00-04:00,14808.9,14743.4,14738.6,2023-10-05 08:37:00-04:00,1m
2023-10-09 09:12:00-04:00,2023-10-09 09:32:00-04:00,long,am,fvg,14882.9,14866.242857142857,14916.214285714284,14866.242857142857,loss,-1.1200686106346518,2023-10-09 08:45:00-04:00,2023-10-09 09:01:00-04:00,14845.7,14882.9,14880.2,2023-10-09 09:10:00-04:00,1m
2023-10-09 09:51:00-04:00,2023-10-09 10:03:00-04:00,long,am,fvg,14911.7,14879.892857142857,14975.314285714288,14879.892857142857,loss,-1.0628789580058369,2023-10-09 09:45:00-04:00,2023-10-09 09:46:00-04:00,14842.1,14916.9,14900.3,2023-10-09 09:49:00-04:00,1m
2023-10-13 08:00:00-04:00,2023-10-13 08:05:00-04:00,long,am,fvg,15146.8,15137.871428571429,15164.65714285714,15137.871428571429,loss,-1.2240000000000195,2023-10-13 06:15:00-04:00,2023-10-13 06:50:00-04:00,15105.8,15146.8,15143.3,2023-10-13 07:40:00-04:00,1m
2023-10-18 08:00:00-04:00,2023-10-18 08:03:00-04:00,long,am,fvg,15044.3,15038.821428571428,15055.257142857143,15038.821428571428,loss,-1.365058670143395,2023-10-18 07:00:00-04:00,2023-10-18 07:06:00-04:00,15031.7,15044.3,15043.3,2023-10-18 07:51:00-04:00,1m
2023-10-18 09:48:00-04:00,2023-10-18 10:20:00-04:00,long,am,fvg,15040.3,15004.135714285714,15112.62857142857,15112.62857142857,win,1.944696820067153,2023-10-18 09:15:00-04:00,2023-10-18 09:34:00-04:00,15014.8,15040.8,15037.2,2023-10-18 09:47:00-04:00,1m
2023-10-18 10:45:00-04:00,2023-10-18 10:53:00-04:00,long,am,fvg,15015.0,14989.275,15066.45,14989.275,loss,-1.0777453838678317,2023-10-18 10:15:00-04:00,2023-10-18 10:20:00-04:00,15012.5,15015.0,15012.4,2023-10-18 10:44:00-04:00,1m
2023-10-18 11:27:00-04:00,2023-10-18 12:01:00-04:00,long,am,fvg,15029.2,15005.114285714286,15077.37142857143,15005.114285714286,loss,-1.0830367734282305,2023-10-18 10:45:00-04:00,2023-10-18 11:19:00-04:00,15012.4,15032.2,15025.4,2023-10-18 11:26:00-04:00,1m
2023-10-19 08:00:00-04:00,2023-10-19 08:18:00-04:00,short,am,fvg,14924.4,14934.464285714286,14904.271428571426,14934.464285714286,loss,-1.1987224982256746,2023-10-19 06:15:00-04:00,2023-10-19 07:18:00-04:00,14935.7,14928.2,14924.4,2023-10-19 07:45:00-04:00,1m
2023-10-19 09:39:00-04:00,2023-10-19 11:39:00-04:00,short,am,fvg,14940.5,15007.978571428572,14805.542857142857,14916.6,expired,0.3245474753890055,2023-10-19 09:00:00-04:00,2023-10-19 09:35:00-04:00,14978.7,14947.4,14940.5,2023-10-19 09:38:00-04:00,1m
2023-10-19 11:56:00-04:00,2023-10-19 12:00:00-04:00,short,am,fvg,14942.0,14956.264285714286,14913.471428571429,14913.471428571429,win,1.859789684526788,2023-10-19 09:45:00-04:00,2023-10-19 10:29:00-04:00,14997.8,14946.1,14942.0,2023-10-19 11:55:00-04:00,1m
2023-10-25 08:27:00-04:00,2023-10-25 08:36:00-04:00,short,am,fvg,14692.5,14700.117857142857,14677.264285714286,14677.264285714286,win,1.7374589779653107,2023-10-25 07:45:00-04:00,2023-10-25 07:57:00-04:00,14689.3,14693.8,14692.5,2023-10-25 08:26:00-04:00,1m
2023-10-25 09:19:00-04:00,2023-10-25 09:28:00-04:00,short,am,fvg,14660.4,14668.092857142858,14645.014285714284,14645.014285714284,win,1.7400185701021638,2023-10-25 08:30:00-04:00,2023-10-25 08:36:00-04:00,14696.5,14661.5,14660.4,2023-10-25 09:14:00-04:00,1m
2023-10-26 10:10:00-04:00,2023-10-26 10:46:00-04:00,short,am,fvg,14225.0,14256.035714285714,14162.928571428572,14256.035714285714,loss,-1.0644418872266985,2023-10-26 09:45:00-04:00,2023-10-26 09:49:00-04:00,14341.5,14228.9,14225.0,2023-10-26 10:09:00-04:00,1m
2023-10-27 10:03:00-04:00,2023-10-27 10:04:00-04:00,short,am,fvg,14232.3,14255.403571428571,14186.092857142856,14255.403571428571,loss,-1.086566702736125,2023-10-27 09:45:00-04:00,2023-10-27 09:50:00-04:00,14258.3,14238.5,14232.3,2023-10-27 10:00:00-04:00,1m
2023-10-27 11:36:00-04:00,2023-10-27 12:50:00-04:00,short,am,fvg,14286.8,14320.867857142857,14218.664285714283,14218.664285714283,win,1.9412936366495455,2023-10-27 10:15:00-04:00,2023-10-27 10:42:00-04:00,14270.8,14283.1,14277.5,2023-10-27 11:34:00-04:00,1m
2023-10-30 09:54:00-04:00,2023-10-30 10:04:00-04:00,short,am,fvg,14381.7,14403.132142857143,14338.835714285717,14338.835714285717,win,1.9066822196300581,2023-10-30 08:00:00-04:00,2023-10-30 08:27:00-04:00,14311.8,14385.0,14381.7,2023-10-30 09:53:00-04:00,1m
2023-10-31 08:45:00-04:00,2023-10-31 09:37:00-04:00,short,am,fvg,14342.0,14381.192857142858,14263.614285714284,14263.614285714284,win,1.948970293420814,2023-10-31 08:30:00-04:00,2023-10-31 08:38:00-04:00,14370.7,14335.4,14332.7,2023-10-31 08:44:00-04:00,1m
2023-11-01 11:24:00-04:00,2023-11-01 11:56:00-04:00,short,am,fvg,14521.3,14542.025000000001,14479.849999999995,14542.025000000001,loss,-1.0965018094089163,2023-11-01 11:00:00-04:00,2023-11-01 11:13:00-04:00,14569.9,14522.1,14515.1,2023-11-01 11:21:00-04:00,1m
2023-11-10 08:00:00-05:00,2023-11-10 08:39:00-05:00,long,am,fvg,15207.3,15195.489285714286,15230.921428571426,15230.921428571426,win,1.8306622316298633,2023-11-10 06:45:00-05:00,2023-11-10 07:00:00-05:00,15145.4,15210.3,15202.6,2023-11-10 07:58:00-05:00,1m
2023-11-13 10:20:00-05:00,2023-11-13 11:38:00-05:00,long,am,fvg,15460.5,15435.20357142857,15511.09285714286,15511.09285714286,win,1.9209374558802803,2023-11-13 10:00:00-05:00,2023-11-13 10:14:00-05:00,15425.2,15460.5,15451.0,2023-11-13 10:19:00-05:00,1m
2023-11-16 08:48:00-05:00,2023-11-16 09:18:00-05:00,long,am,fvg,15813.4,15794.989285714286,15850.221428571427,15794.989285714286,loss,-1.1086323957323019,2023-11-16 08:30:00-05:00,2023-11-16 08:31:00-05:00,15764.2,15813.4,15809.0,2023-11-16 08:46:00-05:00,1m
2023-11-21 11:53:00-05:00,2023-11-21 13:53:00-05:00,long,am,fvg,15908.5,15876.935714285713,15971.628571428573,15934.6,expired,0.763521158633165,2023-11-21 10:45:00-05:00,2023-11-21 11:29:00-05:00,15873.1,15908.5,15906.0,2023-11-21 11:52:00-05:00,1m
2023-11-23 09:42:00-05:00,2023-11-23 10:06:00-05:00,long,am,fvg,16017.2,16008.510714285716,16034.57857142857,16008.510714285716,loss,-1.2301685162351255,2023-11-23 08:45:00-05:00,2023-11-23 08:46:00-05:00,16012.6,16018.4,16015.9,2023-11-23 09:40:00-05:00,1m
2023-11-24 08:13:00-05:00,2023-11-24 09:30:00-05:00,long,am,fvg,15997.6,15982.35,16028.1,15982.35,loss,-1.1311475409836065,2023-11-24 06:15:00-05:00,2023-11-24 07:03:00-05:00,15983.8,15997.6,15996.6,2023-11-24 08:12:00-05:00,1m
2023-11-28 10:05:00-05:00,2023-11-28 11:33:00-05:00,long,am,fvg,15956.1,15921.075,16026.15,16026.15,win,1.9428979300499638,2023-11-28 08:15:00-05:00,2023-11-28 08:42:00-05:00,15916.6,15956.1,15948.7,2023-11-28 10:04:00-05:00,1m
2023-11-29 11:35:00-05:00,2023-11-29 11:54:00-05:00,long,am,fvg,16009.4,15996.853571428572,16034.492857142855,16034.492857142855,win,1.840592086535716,2023-11-29 10:15:00-05:00,2023-11-29 10:57:00-05:00,16079.1,16009.4,16006.9,2023-11-29 11:34:00-05:00,1m
2023-12-01 08:56:00-05:00,2023-12-01 09:02:00-05:00,long,am,fvg,15905.8,15894.228571428572,15928.942857142854,15894.228571428572,loss,-1.172839506172855,2023-12-01 07:30:00-05:00,2023-12-01 08:22:00-05:00,15907.7,15905.8,15903.7,2023-12-01 08:55:00-05:00,1m
2023-12-01 10:03:00-05:00,2023-12-01 10:17:00-05:00,long,am,fvg,15904.8,15860.125,15994.149999999998,15860.125,loss,-1.0447677672076112,2023-12-01 09:45:00-05:00,2023-12-01 09:46:00-05:00,15887.1,15905.2,15895.2,2023-12-01 10:02:00-05:00,1m
2023-12-01 11:17:00-05:00,2023-12-01 13:17:00-05:00,long,am,fvg,15925.1,15867.871428571429,16039.557142857144,15991.9,expired,1.1323015476784635,2023-12-01 10:45:00-05:00,2023-12-01 11:03:00-05:00,15842.1,15925.1,15916.9,2023-12-01 11:12:00-05:00,1m
2023-12-04 08:00:00-05:00,2023-12-04 08:05:00-05:00,long,am,fvg,15934.0,15929.0,15944.0,15929.0,loss,-1.4,2023-12-04 07:00:00-05:00,2023-12-04 07:33:00-05:00,15919.2,15936.3,15935.0,2023-12-04 07:47:00-05:00,1m
2023-12-04 11:25:00-05:00,2023-12-04 11:39:00-05:00,long,am,fvg,15728.3,15715.442857142856,15754.014285714286,15754.014285714286,win,1.8444444444444477,2023-12-04 11:00:00-05:00,2023-12-04 11:21:00-05:00,15707.4,15729.6,15725.0,2023-12-04 11:24:00-05:00,1m
2023-12-05 09:16:00-05:00,2023-12-05 09:30:00-05:00,short,am,fvg,15768.6,15780.275,15745.250000000002,15780.275,loss,-1.1713062098501177,2023-12-05 08:45:00-05:00,2023-12-05 09:00:00-05:00,15791.5,15774.0,15768.6,2023-12-05 09:14:00-05:00,1m
2023-12-07 08:15:00-05:00,2023-12-07 08:20:00-05:00,short,am,fvg,15844.9,15849.9,15834.9,15849.9,loss,-1.4,2023-12-07 07:00:00-05:00,2023-12-07 07:03:00-05:00,15837.5,15843.6,15839.0,2023-12-07 08:14:00-05:00,1m
2023-12-07 10:44:00-05:00,2023-12-07 11:14:00-05:00,short,am,fvg,15976.1,15989.9,15948.500000000002,15948.500000000002,win,1.8550724637681082,2023-12-07 08:15:00-05:00,2023-12-07 09:51:00-05:00,15841.4,15978.5,15976.1,2023-12-07 10:41:00-05:00,1m
2023-12-08 09:45:00-05:00,2023-12-08 11:45:00-05:00,long,am,fvg,15989.0,15932.142857142859,16102.714285714283,16002.6,expired,0.20402010050252456,2023-12-08 08:45:00-05:00,2023-12-08 09:42:00-05:00,15944.5,15995.8,15986.2,2023-12-08 09:44:00-05:00,1m
2023-12-11 08:21:00-05:00,2023-12-11 09:34:00-05:00,long,am,fvg,16086.1,16064.796428571428,16128.707142857145,16128.707142857145,win,1.9061190276613624,2023-12-11 06:30:00-05:00,2023-12-11 06:59:00-05:00,16055.6,16086.1,16084.6,2023-12-11 08:20:00-05:00,1m
